id,send_date,resp_date,days_to_resp,t_mohammad,t_good,treatments,resp_true,reject1,unclear1,accept1,school_type,bigcity,region,above_median_student,above_median_grades,above_median_non_danes
1,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Nordjylland,1,0,0
2,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
3,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,1
4,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Sjælland,1,0,1
5,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,1,0,1
6,2017-03-05,NA,NA,1,0,1,0,1,0,0,0,0,Region Nordjylland,0,NA,1
7,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Sjælland,1,0,1
8,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,0
9,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Nordjylland,0,NA,1
10,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Sjælland,0,NA,0
11,2017-03-05,2017-03-08,3,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
12,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Sjælland,0,1,0
13,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,1,0
14,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Sjælland,0,1,0
15,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Midtjylland,0,0,0
16,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Syddanmark,1,0,1
17,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Sjælland,0,1,0
18,2017-03-05,2017-03-10,5,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,0
19,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,0,0,1
20,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Nordjylland,0,NA,0
21,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Syddanmark,1,0,1
22,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,0
23,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,0,1
24,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Midtjylland,1,1,1
25,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Sjælland,0,0,0
26,2017-03-05,2017-03-08,3,0,0,3,1,0,1,0,1,0,Region Sjælland,0,0,0
27,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Midtjylland,0,1,0
28,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,0,NA,0
29,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
30,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Sjælland,0,0,0
31,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,1,1,1
32,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,0
33,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Sjælland,0,1,0
34,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,0,1
35,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,1,1
36,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,0
37,2017-03-05,2017-03-06,1,0,0,3,0,1,0,0,1,0,Region Syddanmark,0,NA,0
38,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,1,0,Region Midtjylland,1,0,0
39,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,0
40,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,1,1,1
41,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,0,Region Midtjylland,1,1,0
42,2017-03-05,2017-03-16,11,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,1,0
43,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,1,0,1
44,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,0
45,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Syddanmark,0,0,0
46,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,1,Region Nordjylland,1,0,1
47,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,0,0,0
48,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,1,Region Nordjylland,1,1,0
49,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,NA,1
50,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,1,Region Nordjylland,0,1,1
51,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,1,0,1
52,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Midtjylland,0,NA,1
53,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,0,0,Region Syddanmark,0,NA,1
54,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,1,1,1
55,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,0,NA,1
56,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Sjælland,0,1,0
57,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Midtjylland,0,NA,0
58,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Syddanmark,1,0,1
59,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,0,0
60,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Nordjylland,0,NA,0
61,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,1,0
62,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,0,Region Syddanmark,0,NA,0
63,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Syddanmark,1,NA,1
64,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,1,Region Midtjylland,1,1,1
65,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,0,0,1
66,2017-03-05,2017-03-14,9,1,1,0,1,0,1,0,1,1,Region Midtjylland,0,0,1
67,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,1
68,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,0,0
69,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,0,0,Region Sjælland,0,1,0
70,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,1,Region Nordjylland,0,NA,1
71,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Syddanmark,1,1,1
72,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,0,0,1
73,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,0,1
74,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,0,1
75,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,0,1
76,2017-03-05,2017-03-07,2,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,0,1
77,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,0,0
78,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,0,NA,1
79,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,0,1,1
80,2017-03-05,2017-03-08,3,1,1,0,1,0,0,1,1,0,Region Midtjylland,1,0,0
81,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Nordjylland,0,0,0
82,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,0,0,1
83,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Syddanmark,0,NA,0
84,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,1
85,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,0,1,0
86,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,0,1,0
87,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,1,1,0
88,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Sjælland,0,1,0
89,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Nordjylland,0,NA,0
90,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,1
91,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,1,Region Nordjylland,1,0,0
92,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,1
93,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,0,1
94,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,1,0
95,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,NA,0
96,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,0,Region Syddanmark,0,0,0
97,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,1,0,1
98,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,1,0
99,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,0,1
100,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,0,0,Region Sjælland,0,1,0
101,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,1,0,1
102,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Nordjylland,1,0,1
103,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Midtjylland,0,1,0
104,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,1,0
105,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,0,NA,1
106,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,1,1
107,2017-03-05,2017-03-11,6,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,NA,0
108,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,1,0
109,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,0,0
110,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,1
111,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Syddanmark,1,0,1
112,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,1,1,0
113,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,1,1
114,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
115,2017-03-05,2017-03-08,3,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
116,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,0
117,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
118,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Syddanmark,1,0,1
119,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Syddanmark,1,0,1
120,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Midtjylland,0,0,0
121,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Sjælland,1,1,1
122,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Midtjylland,NA,NA,NA
123,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Midtjylland,0,NA,0
124,2017-03-05,2017-03-08,3,1,0,1,1,1,0,0,0,0,Region Sjælland,0,1,0
125,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Sjælland,1,0,1
126,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,0,NA,0
127,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,1
128,2017-03-05,2017-03-08,3,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,0,1
129,2017-03-05,2017-03-08,3,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,0,0
130,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Syddanmark,0,1,1
131,2017-03-05,2017-03-09,4,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,NA,0
132,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,0,1
133,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Sjælland,0,NA,0
134,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Syddanmark,1,1,0
135,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Sjælland,0,NA,0
136,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Sjælland,1,1,1
137,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Nordjylland,0,0,1
138,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,0,0
139,2017-03-05,2017-03-07,2,1,1,0,1,0,0,1,0,0,Region Sjælland,0,0,0
140,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,0
141,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Sjælland,0,1,0
142,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,1,0,Region Nordjylland,1,NA,1
143,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Midtjylland,0,1,1
144,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,1,Region Hovedstaden,0,1,0
145,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,0,0,1
146,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,1,NA,0
147,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,1,1
148,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,NA,1
149,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Syddanmark,1,1,1
150,2017-03-05,2017-03-08,3,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,0
151,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,1,Region Nordjylland,0,0,1
152,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
153,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Nordjylland,0,0,0
154,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,1,Region Hovedstaden,0,1,0
155,2017-03-05,2017-03-08,3,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,0
156,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,0
157,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,1,0,Region Sjælland,0,1,0
158,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,1,0,1
159,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,1,0
160,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
161,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,0,1,Region Midtjylland,1,1,1
162,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,0
163,2017-03-05,NA,NA,1,1,0,0,1,0,0,0,0,Region Syddanmark,0,1,1
164,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Sjælland,0,0,0
165,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Syddanmark,1,1,1
166,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,1,1
167,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,0,0,0
168,2017-03-05,2017-03-05,0,1,0,1,0,1,0,0,1,0,Region Sjælland,1,0,0
169,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Sjælland,1,1,0
170,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,0,1,Region Hovedstaden,0,1,1
171,2017-03-05,2017-03-08,3,1,0,1,1,1,0,0,0,0,Region Sjælland,0,1,0
172,2017-03-05,NA,NA,1,1,0,0,1,0,0,0,0,Region Midtjylland,0,1,1
173,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,1,Region Hovedstaden,0,1,1
174,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,1
175,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Midtjylland,0,1,0
176,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,NA,0
177,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,0
178,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,1,1
179,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,0,0
180,2017-03-05,2017-03-05,0,1,1,0,1,0,1,0,0,0,Region Syddanmark,0,NA,1
181,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,0
182,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Sjælland,1,1,1
183,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Nordjylland,0,0,0
184,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Nordjylland,0,1,0
185,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,1,0,1
186,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Nordjylland,0,0,0
187,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Syddanmark,0,0,0
188,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Midtjylland,0,1,0
189,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Nordjylland,0,1,0
190,2017-03-05,2017-03-08,3,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,1,0
191,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,1,0
192,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,1
193,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,0,1
194,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Midtjylland,1,1,1
195,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,1
196,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,0,0,1
197,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,1
198,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Midtjylland,0,NA,0
199,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Syddanmark,1,0,1
200,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
201,2017-03-05,2017-03-05,0,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
202,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,0,Region Sjælland,0,0,1
203,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Syddanmark,0,0,0
204,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
205,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
206,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,0
207,2017-03-05,2017-03-13,8,1,1,0,1,0,1,0,1,0,Region Sjælland,1,0,0
208,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,0,0,Region Nordjylland,0,0,1
209,2017-03-05,2017-03-07,2,0,1,2,0,1,0,0,1,0,Region Sjælland,0,0,0
210,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,1,1,0
211,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,0,NA,0
212,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Sjælland,0,NA,0
213,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,1,0,Region Syddanmark,1,1,1
214,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,0,0,Region Sjælland,0,0,0
215,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Nordjylland,0,0,1
216,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Syddanmark,0,1,1
217,2017-03-05,2017-03-09,4,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
218,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Sjælland,1,0,1
219,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,NA,1
220,2017-03-05,2017-03-05,0,0,1,2,1,1,0,0,1,1,Region Midtjylland,1,1,1
221,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
222,2017-03-05,2017-03-05,0,0,0,3,1,0,0,1,1,0,Region Syddanmark,0,NA,0
223,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Sjælland,0,0,0
224,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,1,0,1
225,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,1,1,1
226,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,1,1,0
227,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Sjælland,1,1,1
228,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Midtjylland,1,0,1
229,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,0,0
230,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Syddanmark,0,0,1
231,2017-03-05,2017-03-05,0,0,0,3,1,0,0,1,1,0,Region Syddanmark,0,NA,0
232,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,1,Region Nordjylland,0,1,0
233,2017-03-05,NA,NA,1,1,0,0,1,0,0,0,1,Region Hovedstaden,0,1,1
234,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,0
235,2017-03-05,NA,NA,1,0,1,0,1,0,0,0,0,Region Midtjylland,0,NA,1
236,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Syddanmark,1,0,1
237,2017-03-05,2017-03-12,7,1,1,0,1,0,0,1,0,0,Region Syddanmark,0,0,0
238,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,0,1,Region Syddanmark,0,NA,1
239,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,0,1,0
240,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,1,Region Syddanmark,0,NA,1
241,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Sjælland,NA,0,NA
242,2017-03-05,2017-03-05,0,1,0,1,0,1,0,0,0,0,Region Nordjylland,0,0,0
243,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,0,Region Syddanmark,NA,NA,NA
244,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,0
245,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Syddanmark,0,1,0
246,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,1,Region Hovedstaden,0,NA,1
247,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,1,1
248,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,1
249,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,0
250,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,0,Region Nordjylland,0,NA,0
251,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,0,1
252,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,0,1,Region Hovedstaden,0,NA,1
253,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
254,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,0
255,2017-03-05,2017-03-05,0,0,0,3,1,0,0,1,1,0,Region Sjælland,1,1,1
256,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,NA,1
257,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,1,1,1
258,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,NA,1
259,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,0,0,Region Midtjylland,0,NA,0
260,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,1,Region Hovedstaden,0,NA,0
261,2017-03-05,2017-03-08,3,1,1,0,1,1,0,0,1,0,Region Midtjylland,0,0,1
262,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Nordjylland,0,NA,1
263,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,0,0
264,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,1,0,1
265,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Midtjylland,1,1,0
266,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Nordjylland,1,1,1
267,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,NA,0
268,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,0
269,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,0
270,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Midtjylland,1,1,0
271,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,0,Region Sjælland,1,0,1
272,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,0,NA,0
273,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,0,1
